year,student_id,gender,race,class,region,discrimination_complaint
2002,S301826,F,white,9B,pennsylvania,0
2002,S301827,F,white,9A,michigan,0
2002,S301828,M,white,10A,pennsylvania,0
2002,S301829,M,white,9A,california,0
2002,S301830,F,white,9A,illinois,0
2002,S301831,F,white,9A,georgia,0
2002,S301832,M,white,9A,ohio,1
2002,S301833,M,white,11B,michigan,0
2002,S301834,M,white,11B,illinois,0
2002,S301835,F,white,11B,texas,0
2002,S301836,M,white,11B,north_carolina,0
2002,S301837,F,white,10A,new_york,0
2002,S301838,M,white,9B,georgia,0
2002,S301839,F,white,10A,north_carolina,0
2002,S301840,M,white,10A,michigan,0
2002,S301841,M,white,9B,illinois,0
2002,S301842,F,white,10A,pennsylvania,0
2002,S301843,F,white,12B,pennsylvania,0
2002,S301844,M,white,9A,florida,0
2002,S301845,M,white,9B,georgia,0
2002,S301846,M,white,9A,michigan,0
2002,S301847,M,white,10B,florida,0
2002,S301848,F,white,9A,north_carolina,0
2002,S301849,M,white,11A,texas,0
2002,S301850,M,white,11B,georgia,0
2002,S301851,F,white,12A,texas,0
2002,S301852,F,white,9A,georgia,0
2002,S301853,M,white,11A,new_york,0
2002,S301854,F,white,9B,texas,0
2002,S301855,M,white,12B,ohio,0
2002,S301856,F,white,11B,pennsylvania,0
2002,S301857,F,white,9A,ohio,0
2002,S301858,F,white,11B,texas,0
2002,S301859,M,white,11B,florida,0
2002,S301860,M,white,9B,georgia,0
2002,S301861,M,white,11A,texas,0
2002,S301862,F,white,9B,texas,0
2002,S301863,F,white,11B,ohio,0
2002,S301864,M,white,12B,pennsylvania,0
2002,S301865,F,white,9B,pennsylvania,0
2002,S301866,M,white,10B,illinois,0
2002,S301867,F,white,10A,new_york,0
2002,S301868,F,white,11B,pennsylvania,0
2002,S301869,F,white,9A,florida,0
2002,S301870,M,white,10A,georgia,0
2002,S301871,M,white,9A,ohio,0
2002,S301872,F,white,10A,texas,0
2002,S301873,F,white,11B,north_carolina,0
2002,S301874,M,white,12B,new_york,0
2002,S301875,M,white,10A,illinois,0
2002,S301876,F,white,11A,ohio,0
2002,S301877,M,white,11A,north_carolina,0
2002,S301878,M,white,10A,florida,0
2002,S301879,F,white,11A,michigan,0
2002,S301880,M,white,9B,michigan,0
2002,S301881,M,white,9A,georgia,0
2002,S301882,F,white,9A,illinois,0
2002,S301883,F,white,10A,pennsylvania,0
2002,S301884,F,white,11B,ohio,0
2002,S301885,F,white,9B,pennsylvania,0
2002,S301886,F,white,10A,texas,0
2002,S301887,F,white,9A,texas,0
2002,S301888,F,white,9A,north_carolina,0
2002,S301889,F,white,9B,michigan,0
2002,S301890,F,white,9B,california,0
2002,S301891,M,white,9A,florida,0
2002,S301892,F,white,12B,illinois,0
2002,S301893,M,white,9B,california,0
2002,S301894,M,white,9A,illinois,0
2002,S301895,F,white,10A,michigan,0
2002,S301896,F,white,11B,ohio,0
2002,S301897,F,white,11A,north_carolina,0
2002,S301898,F,white,9A,texas,0
2002,S301899,M,white,10A,ohio,0
2002,S301900,F,white,9A,new_york,0
2002,S301901,F,white,12A,texas,0
2002,S301902,F,white,10A,michigan,0
2002,S301903,F,white,10B,georgia,0
2002,S301904,F,white,10A,new_york,0
2002,S301905,M,white,11B,pennsylvania,0
2002,S301906,F,white,10A,michigan,0
2002,S301907,F,white,9A,michigan,0
2002,S301908,M,white,10A,california,1
2002,S301909,M,white,9A,texas,0
2002,S301910,M,white,9A,florida,0
2002,S301911,F,white,9B,michigan,0
2002,S301912,M,white,10A,new_york,0
2002,S301913,M,white,12A,pennsylvania,0
2002,S301914,F,white,12B,illinois,0
2002,S301915,F,white,9A,michigan,0
2002,S301916,M,white,10B,georgia,0
2002,S301917,M,white,9B,new_york,0
2002,S301918,M,white,10B,texas,0
2002,S301919,M,white,9B,north_carolina,0
2002,S301920,F,white,10A,pennsylvania,0
2002,S301921,F,white,10B,illinois,0
2002,S301922,F,white,9A,north_carolina,0
2002,S301923,M,white,12B,texas,0
2002,S301924,M,white,10A,georgia,0
2002,S301925,M,white,11A,illinois,0
2002,S301926,F,white,12A,michigan,0
2002,S301927,F,white,12A,california,0
2002,S301928,M,white,9A,georgia,0
2002,S301929,F,white,11B,california,0
2002,S301930,M,white,10B,new_york,0
2002,S301931,F,white,9B,new_york,0
2002,S301932,F,white,9B,florida,0
2002,S301933,F,white,10A,georgia,0
2002,S301934,F,white,10A,new_york,0
2002,S301935,F,white,10B,california,0
2002,S301936,M,white,11B,michigan,1
2002,S301937,M,white,11B,michigan,0
2002,S301938,M,white,9B,illinois,0
2002,S301939,M,white,9A,pennsylvania,0
2002,S301940,M,white,10A,new_york,0
2002,S301941,F,white,10A,ohio,0
2002,S301942,M,white,9A,pennsylvania,0
2002,S301943,M,white,11B,california,0
2002,S301944,M,white,10B,pennsylvania,0
2002,S301945,F,white,10A,pennsylvania,0
2002,S301946,F,white,9A,new_york,0
2002,S301947,M,white,11B,new_york,0
2002,S301948,F,white,11A,michigan,0
2002,S301949,F,white,11B,new_york,0
2002,S301950,F,white,11B,texas,0
2002,S301951,M,white,9B,michigan,0
2002,S301952,F,white,12B,florida,0
2002,S301953,F,white,10B,north_carolina,0
2002,S301954,F,white,9B,florida,0
2002,S301955,M,white,10A,ohio,0
2002,S301956,F,white,10A,florida,0
2002,S301957,M,white,11A,florida,0
2002,S301958,F,white,11B,florida,0
2002,S301959,M,white,10B,texas,0
2002,S301960,F,white,10B,california,0
2002,S301961,F,white,12B,ohio,0
2002,S301962,F,white,9A,pennsylvania,0
2002,S301963,F,white,11B,georgia,0
2002,S301964,F,white,10A,ohio,0
2002,S301965,F,white,9A,pennsylvania,0
2002,S301966,F,white,11A,illinois,0
2002,S301967,F,white,9B,florida,0
2002,S301968,M,white,11B,florida,0
2002,S301969,M,white,9B,georgia,0
2002,S301970,M,white,12B,michigan,0
2002,S301971,M,white,12A,georgia,0
2002,S301972,M,white,9A,michigan,0
2002,S301973,M,white,11B,michigan,0
2002,S301974,M,white,9A,ohio,0
2002,S301975,M,white,11B,pennsylvania,0
2002,S301976,M,white,10A,ohio,0
2002,S301977,F,white,9B,north_carolina,0
2002,S301978,F,white,10B,georgia,0
2002,S301979,M,white,11A,ohio,0
2002,S301980,M,white,9A,ohio,0
2002,S301981,F,white,10A,michigan,0
2002,S301982,F,white,10B,new_york,0
2002,S301983,M,white,11B,georgia,0
2002,S301984,M,white,9B,north_carolina,0
2002,S301985,F,white,11B,ohio,0
2002,S301986,F,white,9A,michigan,0
2002,S301987,F,white,11B,florida,0
2002,S301988,M,white,9A,georgia,0
2002,S301989,M,white,11A,illinois,0
2002,S301990,M,white,11B,pennsylvania,0
2002,S301991,M,white,11B,michigan,0
2002,S301992,M,white,11B,new_york,0
2002,S301993,M,white,10A,california,0
2002,S301994,M,white,11B,ohio,0
2002,S301995,M,white,9B,texas,0
2002,S301996,F,white,9A,michigan,0
2002,S301997,F,white,12A,florida,0
2002,S301998,F,white,11A,new_york,0
2002,S301999,F,white,9B,georgia,0
2002,S302000,F,white,11A,california,0
2002,S302001,M,white,10B,texas,0
2002,S302002,M,white,10A,georgia,0
2002,S302003,F,white,11B,north_carolina,1
2002,S302004,F,white,9B,ohio,0
2002,S302005,F,white,10B,georgia,0
2002,S302006,M,white,10A,texas,0
2002,S302007,M,white,10B,illinois,0
2002,S302008,F,white,10A,north_carolina,0
2002,S302009,M,white,9A,north_carolina,0
2002,S302010,M,white,9A,north_carolina,0
2002,S302011,M,white,9B,illinois,0
2002,S302012,M,white,9B,georgia,0
2002,S302013,M,white,11B,ohio,0
2002,S302014,M,white,10B,new_york,0
2002,S302015,F,white,10A,new_york,0
2002,S302016,M,white,10B,pennsylvania,0
2002,S302017,F,white,12B,new_york,0
2002,S302018,F,white,11B,ohio,0
2002,S302019,M,white,10B,north_carolina,0
2002,S302020,F,white,9B,california,0
2002,S302021,F,white,11A,illinois,0
2002,S302022,F,white,11A,pennsylvania,0
2002,S302023,M,white,10A,pennsylvania,0
2002,S302024,F,white,9B,illinois,0
2002,S302025,F,white,9A,california,0
2002,S302026,M,white,11A,illinois,0
2002,S302027,M,white,9A,pennsylvania,0
2002,S302028,M,white,11B,north_carolina,0
2002,S302029,F,white,9A,ohio,0
2002,S302030,F,white,10A,north_carolina,0
2002,S302031,M,white,12A,new_york,0
2002,S302032,F,white,9B,north_carolina,0
2002,S302033,M,white,9B,texas,0
2002,S302034,M,white,11B,pennsylvania,0
2002,S302035,M,white,10B,illinois,0
2002,S302036,M,white,11A,pennsylvania,0
2002,S302037,F,white,10A,texas,0
2002,S302038,M,white,9A,illinois,0
2002,S302039,F,white,9A,pennsylvania,0
2002,S302040,F,white,9A,pennsylvania,0
2002,S302041,M,white,11B,north_carolina,0
2002,S302042,M,white,10A,ohio,0
2002,S302043,F,white,11B,michigan,0
2002,S302044,M,white,11B,new_york,0
2002,S302045,M,white,10A,florida,0
2002,S302046,M,white,9A,georgia,0
2002,S302047,M,white,9A,pennsylvania,0
2002,S302048,F,white,9B,florida,0
2002,S302049,F,white,9B,pennsylvania,0
2002,S302050,F,white,10A,ohio,0
2002,S302051,M,white,10B,illinois,0
2002,S302052,M,white,11A,florida,0
2002,S302053,F,white,10A,ohio,0
2002,S302054,F,white,11B,michigan,0
2002,S302055,M,white,11A,florida,0
2002,S302056,M,white,9A,new_york,0
2002,S302057,M,white,10B,california,0
2002,S302058,M,white,9B,illinois,0
2002,S302059,F,white,10B,georgia,0
2002,S302060,M,white,10A,ohio,0
2002,S302061,F,white,11B,illinois,0
2002,S302062,F,white,9A,pennsylvania,0
2002,S302063,F,white,9A,illinois,0
2002,S302064,M,white,11B,georgia,0
2002,S302065,F,white,10A,georgia,0
2002,S302066,M,white,9B,ohio,0
2002,S302067,M,white,10A,florida,0
2002,S302068,F,white,10A,florida,0
2002,S302069,M,white,10B,michigan,0
2002,S302070,F,white,9B,michigan,0
2002,S302071,M,white,9B,ohio,0
2002,S302072,F,white,12B,california,0
2002,S302073,F,white,11A,new_york,0
2002,S302074,M,white,9B,ohio,0
2002,S302075,F,white,10A,michigan,0
2002,S302076,F,white,9B,texas,0
2002,S302077,M,white,12A,new_york,0
2002,S302078,F,white,10B,michigan,0
2002,S302079,M,white,11A,california,0
2002,S302080,M,white,9A,michigan,0
2002,S302081,F,white,10B,north_carolina,0
2002,S302082,F,white,9A,california,0
2002,S302083,M,white,9B,ohio,0
2002,S302084,M,white,9A,pennsylvania,0
2002,S302085,F,white,10B,michigan,0
2002,S302086,F,white,12B,ohio,0
2002,S302087,M,white,10B,georgia,0
2002,S302088,M,white,11A,michigan,0
2002,S302089,F,white,10B,pennsylvania,0
2002,S302090,M,white,9A,california,0
2002,S302091,F,white,10A,ohio,0
2002,S302092,M,white,10B,texas,0
2002,S302093,F,white,11B,illinois,0
2002,S302094,M,white,11A,pennsylvania,0
2002,S302095,F,white,9A,north_carolina,0
2002,S302096,M,white,11A,ohio,0
2002,S302097,M,white,11A,michigan,0
2002,S302098,F,white,9A,california,0
2002,S302099,F,white,12B,pennsylvania,0
2002,S302100,M,white,9B,ohio,0
2002,S302101,F,white,9A,georgia,0
2002,S302102,M,white,9B,north_carolina,0
2002,S302103,F,white,10B,florida,0
2002,S302104,F,white,12B,illinois,0
2002,S302105,F,white,11B,florida,0
2002,S302106,F,white,9B,new_york,0
2002,S302107,F,white,9A,florida,0
2002,S302108,F,white,9A,illinois,0
2002,S302109,F,white,11A,new_york,0
2002,S302110,M,white,10A,pennsylvania,0
2002,S302111,F,white,9B,texas,0
2002,S302112,M,white,11B,michigan,0
2002,S302113,F,white,11A,new_york,0
2002,S302114,M,white,9A,north_carolina,0
2002,S302115,F,white,10B,florida,0
2002,S302116,M,white,9A,georgia,0
2002,S302117,M,white,10B,georgia,0
2002,S302118,M,white,9B,new_york,0
2002,S302119,M,white,11B,texas,0
2002,S302120,F,white,10B,california,0
2002,S302121,M,white,9A,pennsylvania,0
2002,S302122,M,white,10B,california,0
2002,S302123,F,white,12A,florida,0
2002,S302124,F,white,11A,california,0
2002,S302125,M,white,10B,north_carolina,0
2002,S302126,F,white,10B,ohio,0
2002,S302127,M,white,10B,michigan,0
2002,S302128,F,white,12B,north_carolina,0
2002,S302129,M,white,11A,california,0
2002,S302130,M,white,10A,florida,0
2002,S302131,F,white,11A,pennsylvania,0
2002,S302132,M,white,10B,michigan,0
2002,S302133,M,white,10B,ohio,0
2002,S302134,F,white,9B,illinois,0
2002,S302135,M,white,10A,georgia,0
2002,S302136,M,white,10A,illinois,0
2002,S302137,M,white,9A,illinois,0
2002,S302138,M,white,11B,michigan,0
2002,S302139,M,white,9B,pennsylvania,0
2002,S302140,M,white,11B,florida,0
2002,S302141,M,white,10A,georgia,0
2002,S302142,M,white,9B,texas,0
2002,S302143,F,white,9B,michigan,0
2002,S302144,M,white,11A,pennsylvania,0
2002,S302145,M,white,9A,ohio,0
2002,S302146,F,white,9A,texas,0
2002,S302147,F,white,10B,pennsylvania,0
2002,S302148,F,white,11A,texas,0
2002,S302149,F,white,11A,georgia,0
2002,S302150,M,white,11A,florida,0
2002,S302151,F,white,9A,michigan,0
2002,S302152,F,white,10A,florida,0
2002,S302153,M,white,9A,georgia,0
2002,S302154,F,white,9A,new_york,0
2002,S302155,F,white,9A,north_carolina,0
2002,S302156,F,white,11A,pennsylvania,0
2002,S302157,M,white,10B,new_york,0
2002,S302158,M,white,9A,ohio,1
2002,S302159,M,white,9A,ohio,0
2002,S302160,F,white,10A,texas,0
2002,S302161,M,white,9B,ohio,1
2002,S302162,F,white,9B,ohio,0
2002,S302163,M,white,10B,north_carolina,0
2002,S302164,M,white,9B,florida,0
2002,S302165,M,white,10B,california,0
2002,S302166,F,white,10A,pennsylvania,0
2002,S302167,M,white,10B,illinois,0
2002,S302168,F,white,9A,north_carolina,0
2002,S302169,F,white,9A,california,0
2002,S302170,M,white,9A,pennsylvania,0
2002,S302171,M,white,12B,pennsylvania,0
2002,S302172,F,white,9A,illinois,0
2002,S302173,M,white,10B,florida,0
2002,S302174,M,white,12A,california,0
2002,S302175,M,white,10B,ohio,0
2002,S302176,M,white,10B,michigan,1
2002,S302177,M,white,12B,michigan,0
2002,S302178,F,white,12B,texas,0
2002,S302179,F,white,9A,illinois,0
2002,S302180,M,white,10B,pennsylvania,0
2002,S302181,M,white,10A,north_carolina,0
2002,S302182,M,white,9A,illinois,0
2002,S302183,F,white,9A,california,0
2002,S302184,M,white,11A,florida,0
2002,S302185,M,white,10A,florida,0
2002,S302186,F,white,9A,ohio,0
2002,S302187,F,white,10A,florida,0
2002,S302188,F,white,9B,michigan,0
2002,S302189,M,white,9A,california,0
2002,S302190,M,white,11A,pennsylvania,0
2002,S302191,F,white,10B,florida,0
2002,S302192,F,white,10A,ohio,0
2002,S302193,M,white,12A,north_carolina,0
2002,S302194,M,white,11A,florida,0
2002,S302195,F,white,9A,georgia,0
2002,S302196,M,white,12A,north_carolina,0
2002,S302197,F,white,9B,florida,1
2002,S302198,F,white,9B,ohio,0
2002,S302199,M,white,9B,georgia,0
2002,S302200,M,black,11A,new_york,0
2002,S302201,F,black,12B,new_york,1
2002,S302202,F,black,10A,north_carolina,0
2002,S302203,F,black,10A,florida,0
2002,S302204,F,black,9B,georgia,0
2002,S302205,F,black,10A,texas,0
2002,S302206,F,black,9A,georgia,0
2002,S302207,M,black,10B,texas,0
2002,S302208,F,black,11A,florida,0
2002,S302209,F,black,10A,pennsylvania,0
2002,S302210,M,black,10A,michigan,0
2002,S302211,F,black,11A,pennsylvania,0
2002,S302212,M,black,12B,california,0
2002,S302213,F,black,12B,california,0
2002,S302214,F,black,12A,pennsylvania,0
2002,S302215,M,black,9B,texas,0
2002,S302216,F,black,9A,north_carolina,1
2002,S302217,M,black,11B,north_carolina,0
2002,S302218,M,black,12B,new_york,1
2002,S302219,M,black,9B,california,1
2002,S302220,F,black,12A,ohio,0
2002,S302221,M,black,12B,north_carolina,0
2002,S302222,F,black,10B,illinois,0
2002,S302223,M,black,12A,florida,0
2002,S302224,M,black,11B,florida,0
2002,S302225,F,black,9B,georgia,0
2002,S302226,F,black,9A,illinois,1
2002,S302227,F,black,9A,pennsylvania,0
2002,S302228,M,black,11B,florida,0
2002,S302229,F,black,11B,new_york,0
2002,S302230,M,black,9A,north_carolina,0
2002,S302231,F,black,9A,california,0
2002,S302232,F,black,9A,texas,0
2002,S302233,F,black,9B,georgia,0
2002,S302234,M,black,10A,california,1
2002,S302235,F,black,9A,north_carolina,0
2002,S302236,M,black,9A,ohio,0
2002,S302237,F,black,11A,georgia,0
2002,S302238,M,black,11B,pennsylvania,0
2002,S302239,M,black,9A,georgia,0
2002,S302240,F,black,10B,california,0
2002,S302241,F,black,9B,georgia,0
2002,S302242,M,black,9A,new_york,0
2002,S302243,M,black,10A,california,0
2002,S302244,M,black,9A,georgia,1
2002,S302245,F,black,9B,florida,1
2002,S302246,F,black,9B,florida,0
2002,S302247,F,black,11A,new_york,0
2002,S302248,F,black,10A,ohio,0
2002,S302249,M,black,11B,florida,0
2002,S302250,M,black,10A,michigan,0
2002,S302251,M,black,10B,california,0
2002,S302252,F,black,10A,georgia,0
2002,S302253,F,black,10A,florida,1
2002,S302254,M,black,10B,florida,0
2002,S302255,F,black,12B,new_york,0
2002,S302256,M,black,9B,ohio,0
2002,S302257,F,black,9A,florida,0
2002,S302258,F,black,10B,illinois,1
2002,S302259,F,black,9A,michigan,0
2002,S302260,M,black,12B,new_york,0
2002,S302261,F,black,9B,california,0
2002,S302262,M,black,9B,north_carolina,0
2002,S302263,M,black,11A,ohio,0
2002,S302264,F,black,9A,north_carolina,0
2002,S302265,F,black,9B,new_york,0
2002,S302266,M,black,9A,pennsylvania,0
2002,S302267,M,black,9B,north_carolina,1
2002,S302268,M,black,11A,florida,0
2002,S302269,F,black,9A,texas,0
2002,S302270,M,black,11B,georgia,1
2002,S302271,F,black,9B,florida,0
2002,S302272,M,black,11B,florida,0
2002,S302273,M,black,11A,ohio,0
2002,S302274,M,black,12A,ohio,1
2002,S302275,M,black,9A,georgia,0
2002,S302276,F,black,9B,michigan,0
2002,S302277,M,black,10A,california,0
2002,S302278,M,black,9A,new_york,0
2002,S302279,M,black,12A,new_york,0
2002,S302280,F,black,10B,texas,0
2002,S302281,M,black,11B,illinois,0
2002,S302282,F,black,10B,pennsylvania,0
2002,S302283,F,black,9A,georgia,0
2002,S302284,F,black,9A,ohio,0
2002,S302285,M,black,9B,california,0
2002,S302286,M,black,10B,new_york,0
2002,S302287,F,black,9B,illinois,1
2002,S302288,F,black,9B,north_carolina,0
2002,S302289,M,black,10A,california,1
2002,S302290,F,black,9B,california,0
2002,S302291,F,black,9B,florida,1
2002,S302292,F,black,9A,new_york,0
2002,S302293,F,black,10A,texas,0
2002,S302294,M,black,10A,pennsylvania,0
2002,S302295,M,black,9A,michigan,0
2002,S302296,M,black,11A,florida,1
2002,S302297,M,black,9B,california,0
2002,S302298,F,black,9A,new_york,1
2002,S302299,M,black,10B,california,1
2002,S302300,F,black,12A,illinois,1
2002,S302301,M,black,12B,north_carolina,0
2002,S302302,M,black,12A,california,0
2002,S302303,F,black,9A,michigan,0
2002,S302304,M,black,9B,ohio,0
2002,S302305,F,black,10B,california,0
2002,S302306,M,black,12B,ohio,0
2002,S302307,F,black,10A,pennsylvania,0
2002,S302308,F,black,12A,texas,0
2002,S302309,M,black,9B,ohio,0
2002,S302310,F,black,9B,north_carolina,0
2002,S302311,F,black,9A,michigan,0
2002,S302312,F,black,12A,ohio,0
2002,S302313,M,black,9B,california,0
2002,S302314,M,black,9B,pennsylvania,1
2002,S302315,M,black,9B,michigan,0
2002,S302316,F,black,11A,north_carolina,1
2002,S302317,F,black,10B,california,0
2002,S302318,M,black,10B,new_york,0
2002,S302319,M,black,9B,illinois,0
2002,S302320,F,black,11B,georgia,0
2002,S302321,M,black,9B,ohio,0
2002,S302322,M,black,10B,north_carolina,0
2002,S302323,M,black,9A,georgia,1
2002,S302324,F,black,12B,florida,0
2002,S302325,F,black,9A,texas,0
2002,S302326,M,black,12B,north_carolina,1
2002,S302327,M,black,11B,texas,0
2002,S302328,M,black,10B,north_carolina,0
2002,S302329,M,black,9A,pennsylvania,0
2002,S302330,F,black,11A,california,0
2002,S302331,M,black,10A,pennsylvania,1
2002,S302332,F,black,9A,michigan,0
2002,S302333,F,black,9B,illinois,0
2002,S302334,F,black,11B,michigan,0
2002,S302335,M,black,10A,new_york,0
2002,S302336,M,black,10A,ohio,1
2002,S302337,F,black,11A,texas,0
2002,S302338,F,black,9B,michigan,0
2002,S302339,F,black,9B,new_york,0
2002,S302340,M,black,12A,florida,0
2002,S302341,M,black,10B,north_carolina,0
2002,S302342,M,black,10A,florida,0
2002,S302343,F,black,9A,california,0
2002,S302344,F,black,9A,michigan,0
2002,S302345,M,black,12B,michigan,0
2002,S302346,M,black,11B,illinois,1
2002,S302347,M,black,11A,michigan,1
2002,S302348,F,black,12A,california,0
2002,S302349,F,black,9A,florida,0
2002,S302350,M,black,11A,ohio,0
2002,S302351,F,black,10A,michigan,0
2002,S302352,M,black,10B,pennsylvania,0
2002,S302353,M,black,11B,georgia,0
2002,S302354,F,black,11B,ohio,0
2002,S302355,M,black,10B,pennsylvania,0
2002,S302356,M,black,10A,north_carolina,0
2002,S302357,F,black,10A,north_carolina,1
2002,S302358,M,black,10B,north_carolina,0
2002,S302359,F,black,9A,texas,0
2002,S302360,F,black,12A,georgia,0
2002,S302361,F,black,9B,michigan,0
2002,S302362,F,black,9A,north_carolina,0
2002,S302363,M,black,9B,ohio,0
2002,S302364,F,black,11B,illinois,0
2002,S302365,M,black,9A,georgia,0
2002,S302366,M,black,9B,michigan,0
2002,S302367,F,black,11A,florida,0
2002,S302368,M,black,10B,michigan,0
2002,S302369,M,black,9A,north_carolina,0
2002,S302370,F,black,9A,pennsylvania,0
2002,S302371,M,black,9B,michigan,0
2002,S302372,F,black,9B,california,1
2002,S302373,M,black,9A,georgia,0
2002,S302374,F,black,10B,florida,0
2002,S302375,F,black,9A,illinois,0
2002,S302376,M,black,10A,georgia,0
2002,S302377,F,black,9A,california,0
2002,S302378,M,black,12A,georgia,0
2002,S302379,M,black,10B,california,0
2002,S302380,F,black,11B,florida,0
